chamado_1,chamado_2,label,score
13579,13088,liberacao contrato point service ≈ solicitacao cadastro colaboradores ,52.75
13579,13020,liberacao contrato point service ≈ planilhas composicoes saude educaca,62.19
13579,13018,liberacao contrato point service ≈ solicitacao logins point service,63.68
13579,12998,liberacao contrato point service ≈ construtora portoconstrutora porto ,57.92
13579,12999,liberacao contrato point service ≈ construtora portoconstrutora porto ,57.17
13579,12993,liberacao contrato point service ≈ cadastro usuarios point service,68.66
13579,12989,liberacao contrato point service ≈ cadastro cadastro point service,52.28
13579,12736,liberacao contrato point service ≈ cadastro conta point service,67.44
13579,12920,liberacao contrato point service ≈ cadastro usuario point service,71.81
13579,12888,liberacao contrato point service ≈ cadastro usuario hgp,62.06
13579,12887,liberacao contrato point service ≈ fw servidores cadastro realizacao t,54.32
13579,12818,liberacao contrato point service ≈ solicitacao cadastro login sistema ,65.39
13579,12810,liberacao contrato point service ≈ criacao usuario point service,57.89
13579,12809,liberacao contrato point service ≈ construtora portoconstrutora porto ,61.45
13579,12803,liberacao contrato point service ≈ construtora portoconstrutora porto ,59.7
13579,12802,liberacao contrato point service ≈ construtora portoconstrutora porto ,60.5
13579,12801,liberacao contrato point service ≈ construtora portoconstrutora porto ,57.9
13579,12796,liberacao contrato point service ≈ exclusao usuario sistema point serv,64.83
13579,12788,liberacao contrato point service ≈ enc construtora portofs company3762,54.84
13579,12781,liberacao contrato point service ≈ solicitacao acesso point service,63.82
13579,12780,liberacao contrato point service ≈ enc problemas point service,52.66
13579,12778,liberacao contrato point service ≈ cadastro usuario,58.42
13579,12775,liberacao contrato point service ≈ enc construtora portoconstrutora po,52.12
13579,12770,liberacao contrato point service ≈ exclusao usuario sistema point serv,64.03
13579,12769,liberacao contrato point service ≈ exclusao usuario sistema point serv,60.78
13579,12752,liberacao contrato point service ≈ liberacao acesso regiao norte,68.45
13579,12730,liberacao contrato point service ≈ solicitacao cadastro sistema point ,64.13
13579,12727,liberacao contrato point service ≈ construtora portoconstrutora porto ,61.58
13579,12726,liberacao contrato point service ≈ construtora portoconstrutora porto ,56.52
13579,12705,liberacao contrato point service ≈ cadastro usuarios goiania,56.41
13579,12704,liberacao contrato point service ≈ construtora portoconstrutora porto ,60.38
13579,12678,liberacao contrato point service ≈ construtora portoconstrutora porto ,64.15
13579,12661,liberacao contrato point service ≈ atribuicoes perfil point service,60.3
13579,12653,liberacao contrato point service ≈ construtora portoconstrutora porto ,59.28
13579,12650,liberacao contrato point service ≈ enc construtora portofs company3428,51.59
13579,12616,liberacao contrato point service ≈ permissao acesso colaborador unidad,55.99
13579,12615,liberacao contrato point service ≈ construtora portoconstrutora porto ,57.83
13579,12614,liberacao contrato point service ≈ unidades cadastrar point service,64.28
13579,12613,liberacao contrato point service ≈ construtora portoconstrutora porto ,58.23
13579,12612,liberacao contrato point service ≈ construtora portoconstrutora porto ,56.44
13579,12610,liberacao contrato point service ≈ acesso sistema,57.07
13579,12599,liberacao contrato point service ≈ construtora portoconstrutora porto ,55.63
13579,12578,liberacao contrato point service ≈ smtp basic authentication,54.3
13579,12561,liberacao contrato point service ≈ solicitacao cadastro unidade,63.34
13579,12542,liberacao contrato point service ≈ liberacao pointservice pasta public,52.27
13579,12541,liberacao contrato point service ≈ construtora portoconstrutora porto ,54.44
13579,12537,liberacao contrato point service ≈ solicitar acesso abrir,55.78
13579,12528,liberacao contrato point service ≈ assunto vazio,68.8
13579,12527,liberacao contrato point service ≈ fwd dados servidores,56.98
13579,12523,liberacao contrato point service ≈ acrescimo unidades,58.25
13579,12520,liberacao contrato point service ≈ criacao formulario,53.66
13579,12515,liberacao contrato point service ≈ atualizacao sistema point service,57.93
13579,12440,liberacao contrato point service ≈ ciracao contas point service,63.55
13579,12429,liberacao contrato point service ≈ senha acesso,51.03
13579,12408,liberacao contrato point service ≈ copiar permissao usuario,53.59
13579,12404,liberacao contrato point service ≈ construtora portoconstrutora porto ,57.29
13579,12402,liberacao contrato point service ≈ construtora portoconstrutora porto ,61.86
13579,12353,liberacao contrato point service ≈ cadastro sistema point service,68.24
13579,12310,liberacao contrato point service ≈ cadastro usuario sienge,60.2
13579,12204,liberacao contrato point service ≈ pedido inclusao opcoes plataforma p,59.54
13579,12202,liberacao contrato point service ≈ adicionar usuario,54.85
13579,12095,liberacao contrato point service ≈ liberacao usurario point service,64.62
13579,11925,liberacao contrato point service ≈ acesso sistema cracha,56.46
13579,11904,liberacao contrato point service ≈ construtora portoconstrutora porto ,61.81
13579,11902,liberacao contrato point service ≈ construtora portoconstrutora porto ,59.97
13579,11893,liberacao contrato point service ≈ criar usuario porto nacional,51.51
13579,11876,liberacao contrato point service ≈ construtora portoconstrutora porto ,55.92
13579,11859,liberacao contrato point service ≈ solicitacao cadastro colaborador,56.38
13579,11857,liberacao contrato point service ≈ fw solicitacao cadastro point servi,56.35
13579,11846,liberacao contrato point service ≈ acesso plataforma jira,54.06
13579,11840,liberacao contrato point service ≈ criacao usuario acesso admin,61.3
13579,11824,liberacao contrato point service ≈ solicitacao cadastro colaboradores,60.84
13579,11774,liberacao contrato point service ≈ solicitacao inclusao anexo ix,52.13
13579,11764,liberacao contrato point service ≈ cadastro,53.29
13579,11754,liberacao contrato point service ≈ cadastro gestores point service,55.45
13579,11700,liberacao contrato point service ≈ cadastrologin point service,59.02
13550,13092,your daily monitor summary mar 5 ma ≈ dashboard dispositivos,51.06
13550,13006,your daily monitor summary mar 5 ma ≈ demissao colaborador aviso previo t,51.69
13550,12677,your daily monitor summary mar 5 ma ≈ tela gerencial nao aparece,52.26
13550,11871,your daily monitor summary mar 5 ma ≈ errors in the monitor monitoramento,59.46
13550,11861,your daily monitor summary mar 5 ma ≈ failures in the monitor monitoramen,58.95
13550,11752,your daily monitor summary mar 5 ma ≈ issues resolved in the monitor moni,65.19
13550,11750,your daily monitor summary mar 5 ma ≈ critical repeated monitoring errors,60.61
13548,12436,exclusao usuario sistema point serv ≈ erro salvar planilhamento ordens se,50.84
13546,13480,cancelamento preventiva duplicada ≈ cancelamento,71.48
13546,13274,cancelamento preventiva duplicada ≈ cancelamento oss,68.67
13546,13260,cancelamento preventiva duplicada ≈ cadastro funcionario,55.26
13546,13252,cancelamento preventiva duplicada ≈ cancelamento preventivas,78.18
13546,13226,cancelamento preventiva duplicada ≈ cancelamento ordem servico unidade ,82.43
13546,13215,cancelamento preventiva duplicada ≈ cadastro funcionarios,56.08
13546,12996,cancelamento preventiva duplicada ≈ inativacao usuarios goiania,57.23
13546,13197,cancelamento preventiva duplicada ≈ re exclusao usuario sistema point s,50.68
13546,13117,cancelamento preventiva duplicada ≈ cancelamento preventivas miracemato,68.92
13546,13088,cancelamento preventiva duplicada ≈ solicitacao cadastro colaboradores ,57.82
13546,13051,cancelamento preventiva duplicada ≈ solicitacao cancelamento,72.3
13546,13039,cancelamento preventiva duplicada ≈ problema filtro ordens,52.92
13546,12997,cancelamento preventiva duplicada ≈ aplicativo point service problema d,52.8
13546,12558,cancelamento preventiva duplicada ≈ erro point service,59.18
13546,13003,cancelamento preventiva duplicada ≈ erro sincronizar preventivas,61.01
13546,13002,cancelamento preventiva duplicada ≈ bug sistema dia 17012025,51.72
13546,12995,cancelamento preventiva duplicada ≈ cadastro funcionario emater,54.94
13546,12991,cancelamento preventiva duplicada ≈ bug sistema paraiso,53.5
13546,12986,cancelamento preventiva duplicada ≈ inativacao usuario araguaina,55.73
13546,12985,cancelamento preventiva duplicada ≈ erro sistema nao vincula paraiso,55.91
13546,12889,cancelamento preventiva duplicada ≈ filtro pesquisa usuario,54.5
13546,12819,cancelamento preventiva duplicada ≈ problemas 035202420 valores servico,55.96
13546,12810,cancelamento preventiva duplicada ≈ criacao usuario point service,55.72
13546,12808,cancelamento preventiva duplicada ≈ consulta dispositivos,52.52
13546,12793,cancelamento preventiva duplicada ≈ cancelamento ordens alvorada,67.96
13546,12791,cancelamento preventiva duplicada ≈ enc cancelamento,66.7
13546,12790,cancelamento preventiva duplicada ≈ cancelamento ordens arapoema,68.65
13546,12787,cancelamento preventiva duplicada ≈ cancelamento ordem augustinopolis,52.27
13546,12786,cancelamento preventiva duplicada ≈ demissao colaborador aviso previo t,51.96
13546,12778,cancelamento preventiva duplicada ≈ cadastro usuario,53.13
13546,12767,cancelamento preventiva duplicada ≈ cancelamento ordem alvorada,57.87
13546,12740,cancelamento preventiva duplicada ≈ construtora porto sa,53.33
13546,12725,cancelamento preventiva duplicada ≈ cancelamento ordem araguacu,78.05
13546,12722,cancelamento preventiva duplicada ≈ cadastro colaborador,62.36
13546,12720,cancelamento preventiva duplicada ≈ cancelamento ordem arraias,54.17
13546,12706,cancelamento preventiva duplicada ≈ cancelamento ordens augustinopolis,64.0
13546,12701,cancelamento preventiva duplicada ≈ cancelamento preventiva,84.99
13546,12695,cancelamento preventiva duplicada ≈ problema cadastro equpamentos ativo,56.5
13546,12677,cancelamento preventiva duplicada ≈ tela gerencial nao aparece,50.54
13546,12657,cancelamento preventiva duplicada ≈ cancelamento ordem xambioa,58.57
13546,12639,cancelamento preventiva duplicada ≈ permissao usuario,51.49
13546,12627,cancelamento preventiva duplicada ≈ solicitacao cancelamento ordens reg,66.17
13546,12626,cancelamento preventiva duplicada ≈ erro sincronizacao incidente status,57.94
13546,12625,cancelamento preventiva duplicada ≈ problema preventivas mes outubro re,65.03
13546,12608,cancelamento preventiva duplicada ≈ cancelamento ordem gurupi,57.8
13546,12598,cancelamento preventiva duplicada ≈ moldem problema,52.03
13546,12575,cancelamento preventiva duplicada ≈ cancelamento ordem dianopolis,50.51
13546,12573,cancelamento preventiva duplicada ≈ erro sistema point service,61.04
13546,12572,cancelamento preventiva duplicada ≈ diferencas resultados calculos bdi ,54.51
13546,12566,cancelamento preventiva duplicada ≈ enc paraiso preventivas corretivas ,58.52
13546,12554,cancelamento preventiva duplicada ≈ hrguarai sobre lancamento corretiva,50.79
13546,12553,cancelamento preventiva duplicada ≈ paraiso preventivas corretivas poin,63.49
13546,12551,cancelamento preventiva duplicada ≈ erro lancamento corretivas,51.17
13546,12532,cancelamento preventiva duplicada ≈ cancelamento preventiva xambioa,62.81
13546,12526,cancelamento preventiva duplicada ≈ colaboradores inativacao,57.16
13546,12515,cancelamento preventiva duplicada ≈ atualizacao sistema point service,56.62
13546,12509,cancelamento preventiva duplicada ≈ preventivas erro lancar,60.24
13546,12507,cancelamento preventiva duplicada ≈ preventiva nao sincroniza,60.99
13546,12504,cancelamento preventiva duplicada ≈ erro sistema,50.29
13546,12500,cancelamento preventiva duplicada ≈ aplicativo problema,52.91
13546,12498,cancelamento preventiva duplicada ≈ cancelamento ordem arapoema,62.15
13546,12465,cancelamento preventiva duplicada ≈ erro cadastro equipamentos,55.78
13546,12460,cancelamento preventiva duplicada ≈ cadastro usuarios,58.72
13546,12431,cancelamento preventiva duplicada ≈ reabertura guia preventiva,51.13
13546,12396,cancelamento preventiva duplicada ≈ fwd,52.86
13546,12380,cancelamento preventiva duplicada ≈ troca antena,54.3
13546,12370,cancelamento preventiva duplicada ≈ atualizacao placas acordo turn on,50.25
13546,12355,cancelamento preventiva duplicada ≈ solicitacao hemocentro araguaina,59.1
13546,12346,cancelamento preventiva duplicada ≈ preventivas plano manutencao cancel,63.04
13546,12344,cancelamento preventiva duplicada ≈ cadastro,56.09
13546,12340,cancelamento preventiva duplicada ≈ usuarios aparecem duplicados mapa,56.02
13546,12333,cancelamento preventiva duplicada ≈ cancelamento ordem anexo iii,62.94
13546,12332,cancelamento preventiva duplicada ≈ cancelamento ordem 80097042024,64.16
13546,12312,cancelamento preventiva duplicada ≈ mudanca permissao usuario,58.35
13546,12302,cancelamento preventiva duplicada ≈ erro sistema point service distribu,53.08
13546,12266,cancelamento preventiva duplicada ≈ erro sistema lancamento corretiva,57.61
13546,12102,cancelamento preventiva duplicada ≈ cadastra funcionario,52.46
13546,12095,cancelamento preventiva duplicada ≈ liberacao usurario point service,50.66
13546,12092,cancelamento preventiva duplicada ≈ fwd pointservice atualizacao,52.36
13546,12049,cancelamento preventiva duplicada ≈ remover vinculo cracha,50.84
13546,12004,cancelamento preventiva duplicada ≈ problema cadastro,62.81
13546,12000,cancelamento preventiva duplicada ≈ erro lancar preventiva,63.61
