chamado_1,chamado_2,label,score
11932,12697,vinculacao dispositivo ≈ lista dispositivos,66.17
11931,11853,problema lacar preventica local ≈ problema lancar preventiva regiao n,72.35
11931,12306,problema lacar preventica local ≈ problema preventivas regiao norte a,70.28
11931,11725,problema lacar preventica local ≈ problema preventivas regiao norte,66.27
11931,12695,problema lacar preventica local ≈ problema cadastro equpamentos ativo,65.08
11931,11867,problema lacar preventica local ≈ problema lancar solicitacao servico,64.79
11929,11688,monitoramento possivel intercorrenc ≈ failures in the monitor monitoramen,67.79
11929,11861,monitoramento possivel intercorrenc ≈ failures in the monitor monitoramen,67.56
11929,11716,monitoramento possivel intercorrenc ≈ errors in the monitor monitoramento,63.05
11929,11746,monitoramento possivel intercorrenc ≈ errors in the monitor monitoramento,62.5
11929,11744,monitoramento possivel intercorrenc ≈ errors in the monitor monitoramento,62.5
11927,11898,cancelamento ordem alvorada ≈ cancelamento ordem araguacu,93.67
11927,12547,cancelamento ordem alvorada ≈ cancelamento ordem araguacu,93.67
11927,12326,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11927,11934,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11927,12657,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11926,12724,hospital comunitario arapoema offli ≈ hospital comunitario arapoema offli,98.17
11926,11874,hospital comunitario arapoema offli ≈ hospital regional araguaina offline,94.87
11926,13253,hospital comunitario arapoema offli ≈ hospital estadual araguacu offline,93.14
11926,11812,hospital comunitario arapoema offli ≈ hospital regional araguacu offline,93.08
11926,11847,hospital comunitario arapoema offli ≈ hospital regional araguacu offline,93.08
11925,12353,acesso sistema cracha ≈ cadastro sistema point service,82.77
11925,12560,acesso sistema cracha ≈ cadastro usuario point service,81.03
11925,12616,acesso sistema cracha ≈ permissao acesso colaborador unidad,81.02
11925,11840,acesso sistema cracha ≈ criacao usuario acesso admin,79.91
11925,12545,acesso sistema cracha ≈ senha acesso tambem disse,79.88
11923,11898,cancelamento ordem alvorada ≈ cancelamento ordem araguacu,93.67
11923,12547,cancelamento ordem alvorada ≈ cancelamento ordem araguacu,93.67
11923,12326,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11923,11934,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11923,12657,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11922,11830,problema vinculacao ordens servico  ≈ sistema point service erro vinculac,73.87
11922,12302,problema vinculacao ordens servico  ≈ erro sistema point service distribu,70.86
11922,11920,problema vinculacao ordens servico  ≈ corretiva nao vincula solicitacao,69.29
11922,11832,problema vinculacao ordens servico  ≈ problemas point service,69.22
11922,11867,problema vinculacao ordens servico  ≈ problema lancar solicitacao servico,66.79
11920,11912,corretiva nao vincula solicitacao ≈ nao vincula solicitacao,72.54
11920,11864,corretiva nao vincula solicitacao ≈ problema vinculacao sistema point s,71.53
11920,11922,corretiva nao vincula solicitacao ≈ problema vinculacao ordens servico ,69.29
11920,12526,corretiva nao vincula solicitacao ≈ colaboradores inativacao,68.1
11920,11910,corretiva nao vincula solicitacao ≈ composicoes linkadas erradas sistem,66.93
11918,13647,youve reached your api call limit m ≈ youve reached your api call limit m,100.0
11918,13587,youve reached your api call limit m ≈ youre fast approaching your api cal,96.39
11918,11915,youve reached your api call limit m ≈ youre fast approaching your api cal,96.35
11918,11777,youve reached your api call limit m ≈ youre fast approaching your api cal,96.33
11918,13242,youve reached your api call limit m ≈ your daily monitor summary feb 21 f,61.67
11916,11898,cancelamento ordem gurupi ≈ cancelamento ordem araguacu,93.59
11916,12547,cancelamento ordem gurupi ≈ cancelamento ordem araguacu,93.59
11916,12326,cancelamento ordem gurupi ≈ cancelamento ordem xambioa,93.44
11916,12657,cancelamento ordem gurupi ≈ cancelamento ordem xambioa,93.44
11916,11934,cancelamento ordem gurupi ≈ cancelamento ordem xambioa,93.44
11915,11777,youre fast approaching your api cal ≈ youre fast approaching your api cal,99.96
11915,13587,youre fast approaching your api cal ≈ youre fast approaching your api cal,99.73
11915,11918,youre fast approaching your api cal ≈ youve reached your api call limit m,96.35
11915,13647,youre fast approaching your api cal ≈ youve reached your api call limit m,96.35
11915,13269,youre fast approaching your api cal ≈ your daily monitor summary feb 27 f,62.72
11913,11898,cancelamento ordem alvorada ≈ cancelamento ordem araguacu,93.67
11913,12547,cancelamento ordem alvorada ≈ cancelamento ordem araguacu,93.67
11913,12326,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11913,11934,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11913,12657,cancelamento ordem alvorada ≈ cancelamento ordem xambioa,92.94
11912,12624,nao vincula solicitacao ≈ erro acesso tela crachas,77.52
11912,12551,nao vincula solicitacao ≈ erro lancamento corretivas,76.87
11912,12639,nao vincula solicitacao ≈ permissao usuario,75.01
11912,11910,nao vincula solicitacao ≈ composicoes linkadas erradas sistem,74.71
11912,12490,nao vincula solicitacao ≈ impressao orcamentos,74.35
11910,12551,composicoes linkadas erradas sistem ≈ erro lancamento corretivas,86.46
11910,11864,composicoes linkadas erradas sistem ≈ problema vinculacao sistema point s,78.26
11910,12504,composicoes linkadas erradas sistem ≈ erro sistema,75.46
11910,12509,composicoes linkadas erradas sistem ≈ preventivas erro lancar,74.81
11910,11912,composicoes linkadas erradas sistem ≈ nao vincula solicitacao,74.71
11908,11959,hospital regional paraiso offline ≈ hospital regional pedro afonso offl,98.88
11908,12600,hospital regional paraiso offline ≈ hospital regional pedro afonso offl,98.88
11908,12552,hospital regional paraiso offline ≈ hospital regional pedro afonso offl,98.88
11908,13250,hospital regional paraiso offline ≈ hospital regional alvorada offline,98.44
11908,11865,hospital regional paraiso offline ≈ hospital regional alvorada offline,98.44
11907,12491,alteracao dispositivo card ≈ cadastro usuario vinculo card,80.78
11907,12602,alteracao dispositivo card ≈ cadastro card,79.37
11907,12219,alteracao dispositivo card ≈ cadastro card,79.37
11907,11932,alteracao dispositivo card ≈ vinculacao dispositivo,60.42
11907,12356,alteracao dispositivo card ≈ vinculacao dispositivo,60.42
11906,11910,erro lancar corretivas sistema ≈ composicoes linkadas erradas sistem,66.21
11906,13016,erro lancar corretivas sistema ≈ mapa colaboradores,61.81
11906,12551,erro lancar corretivas sistema ≈ erro lancamento corretivas,61.76
11906,12509,erro lancar corretivas sistema ≈ preventivas erro lancar,58.77
11906,11929,erro lancar corretivas sistema ≈ monitoramento possivel intercorrenc,57.56
11904,12803,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,98.18
11904,12613,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,97.96
11904,12809,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,97.82
11904,12612,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,97.55
11904,12802,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,97.35
11902,11904,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,95.95
11902,12803,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,95.35
11902,12402,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,94.51
11902,12653,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,94.47
11902,12809,construtora portoconstrutora porto  ≈ construtora portoconstrutora porto ,94.43
11900,11691,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.22
11900,12812,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.99
11900,12191,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.98
11900,12193,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.92
11900,11756,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.89
11898,11934,cancelamento ordem araguacu ≈ cancelamento ordem xambioa,97.34
11898,12657,cancelamento ordem araguacu ≈ cancelamento ordem xambioa,97.34
11898,12326,cancelamento ordem araguacu ≈ cancelamento ordem xambioa,97.34
11898,12046,cancelamento ordem araguacu ≈ cancelamento ordem alvorada,93.67
11898,11923,cancelamento ordem araguacu ≈ cancelamento ordem alvorada,93.67
11897,12725,cancelamento ordem araguacu ≈ cancelamento ordem araguacu,95.39
11897,13226,cancelamento ordem araguacu ≈ cancelamento ordem servico unidade ,90.74
11897,11981,cancelamento ordem araguacu ≈ cancelamento ordens preventivas,87.3
11897,13678,cancelamento ordem araguacu ≈ cancelamento ordens duplicidade lan,87.09
11897,11705,cancelamento ordem araguacu ≈ cancelamento preventivas,86.56
11895,11878,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.43
11895,11890,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.17
11895,11691,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.07
11895,11756,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.01
11895,12260,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.91
11893,11885,criar usuario porto nacional ≈ cadastro usuario araguaina,66.38
11893,12593,criar usuario porto nacional ≈ criar usuario araguaina,63.0
11893,12382,criar usuario porto nacional ≈ permissao usuario,60.86
11893,12594,criar usuario porto nacional ≈ criar usuario dianopolis,59.08
11893,11935,criar usuario porto nacional ≈ atualizacao usuario,58.78
11892,11888,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,99.55
11892,11882,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.62
11892,12556,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.85
11892,12619,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.8
11892,12654,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.7
11890,11756,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,99.03
11890,12195,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.98
11890,11691,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.88
11890,13040,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.83
11890,12260,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.83
11888,11892,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,99.55
11888,11882,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.6
11888,13000,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.61
11888,12619,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.57
11888,12556,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,97.49
11886,11885,criar usuario porto nacional ≈ cadastro usuario araguaina,66.38
11886,12593,criar usuario porto nacional ≈ criar usuario araguaina,63.0
11886,12382,criar usuario porto nacional ≈ permissao usuario,60.86
11886,12594,criar usuario porto nacional ≈ criar usuario dianopolis,59.08
11886,11935,criar usuario porto nacional ≈ atualizacao usuario,58.78
11885,12593,cadastro usuario araguaina ≈ criar usuario araguaina,94.87
11885,11696,cadastro usuario araguaina ≈ criar usuario roraima,86.08
11885,12382,cadastro usuario araguaina ≈ permissao usuario,78.02
11885,11935,cadastro usuario araguaina ≈ atualizacao usuario,77.48
11885,12042,cadastro usuario araguaina ≈ ativacao usuario,75.31
11884,12657,cancelamento ordem etsus ≈ cancelamento ordem xambioa,87.21
11884,12326,cancelamento ordem etsus ≈ cancelamento ordem xambioa,87.21
11884,11934,cancelamento ordem etsus ≈ cancelamento ordem xambioa,87.21
11884,11898,cancelamento ordem etsus ≈ cancelamento ordem araguacu,86.55
11884,12547,cancelamento ordem etsus ≈ cancelamento ordem araguacu,86.55
11883,12491,alteracao dispositivo card ≈ cadastro usuario vinculo card,80.78
11883,12602,alteracao dispositivo card ≈ cadastro card,79.37
11883,12219,alteracao dispositivo card ≈ cadastro card,79.37
11883,11932,alteracao dispositivo card ≈ vinculacao dispositivo,60.42
11883,12356,alteracao dispositivo card ≈ vinculacao dispositivo,60.42
11882,11892,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.62
11882,11888,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.6
11882,12619,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,96.4
11882,13000,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,96.36
11882,12692,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,96.31
11880,12560,cadastro usuario point service ≈ cadastro usuario point service,79.63
11880,12778,cadastro usuario point service ≈ cadastro usuario,78.55
11880,12992,cadastro usuario point service ≈ cadastro usuarios point service,77.66
11880,12993,cadastro usuario point service ≈ cadastro usuarios point service,77.66
11880,13273,cadastro usuario point service ≈ exclusao usuario sistema point serv,75.73
11878,11691,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.89
11878,12260,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.73
11878,12812,exclusao usuario sistema point serv ≈ exclusao usuario sistema point serv,98.68
